EmployeeID,CurrentSkill,ProficiencyLevel,ProjectSkillRequired,Gap,GapBinary
E3301,JAVA,Beginner,JAVA,No,0
E3302,SQL,Beginner,SQL,No,0
E3303,ML,Beginner,SQL,Yes,1
E3304,SQL,Advanced,ML,No,0
E3305,EXCEL,Intermediate,ML,Yes,1
E3306,JAVA,Beginner,PYTHON,No,0
E3307,SQL,Intermediate,SQL,No,0
E3308,SQL,Intermediate,PYTHON,No,0
E3309,SQL,Intermediate,SQL,Yes,1
E3310,ML,Intermediate,PYTHON,No,0
E3311,JAVA,Beginner,SQL,No,0
E3312,JAVA,Advanced,SQL,Yes,1
E3313,ML,Beginner,SQL,Yes,1
E3314,EXCEL,Beginner,ML,No,0
E3315,SQL,Advanced,PYTHON,Yes,1
E3316,ML,Intermediate,ML,Yes,1
E3317,DATA ANALYSIS,Intermediate,SQL,No,0
E3318,JAVA,Beginner,PYTHON,No,0
E3319,DATA ANALYSIS,Advanced,PYTHON,No,0
E3320,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E3321,EXCEL,Intermediate,ML,No,0
E3322,JAVA,Intermediate,SQL,No,0
E3323,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E3324,JAVA,Advanced,SQL,No,0
E3325,SQL,Beginner,JAVA,No,0
E3326,ML,Intermediate,PYTHON,Yes,1
E3327,PYTHON,Intermediate,SQL,Yes,1
E3328,JAVA,Beginner,JAVA,No,0
E3329,SQL,Beginner,JAVA,Yes,1
E3330,DATA ANALYSIS,Intermediate,JAVA,No,0
E3331,ML,Intermediate,JAVA,Yes,1
E3332,PYTHON,Advanced,PYTHON,Yes,1
E3333,EXCEL,Advanced,SQL,Yes,1
E3334,EXCEL,Advanced,PYTHON,Yes,1
E3335,JAVA,Beginner,JAVA,No,0
E3336,JAVA,Advanced,ML,No,0
E3337,SQL,Intermediate,ML,Yes,1
E3338,PYTHON,Advanced,PYTHON,Yes,1
E3339,JAVA,Beginner,JAVA,Yes,1
E3340,DATA ANALYSIS,Beginner,ML,Yes,1
E3341,JAVA,Intermediate,PYTHON,No,0
E3342,EXCEL,Advanced,SQL,No,0
E3343,PYTHON,Beginner,PYTHON,No,0
E3344,SQL,Advanced,ML,No,0
E3345,PYTHON,Advanced,SQL,No,0
E3346,JAVA,Beginner,ML,No,0
E3347,JAVA,Intermediate,ML,Yes,1
E3348,JAVA,Intermediate,JAVA,No,0
E3349,PYTHON,Intermediate,ML,Yes,1
E3350,JAVA,Beginner,SQL,Yes,1
E3351,ML,Intermediate,JAVA,Yes,1
E3352,ML,Beginner,SQL,Yes,1
E3353,JAVA,Beginner,PYTHON,No,0
E3354,EXCEL,Intermediate,JAVA,No,0
E3355,PYTHON,Intermediate,SQL,Yes,1
E3356,SQL,Intermediate,ML,Yes,1
E3357,PYTHON,Intermediate,PYTHON,No,0
E3358,PYTHON,Intermediate,PYTHON,No,0
E3359,JAVA,Beginner,SQL,Yes,1
E3360,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E3361,ML,Advanced,SQL,Yes,1
E3362,DATA ANALYSIS,Advanced,SQL,No,0
E3363,SQL,Beginner,PYTHON,No,0
E3364,PYTHON,Advanced,SQL,No,0
E3365,SQL,Beginner,SQL,No,0
E3366,SQL,Beginner,JAVA,No,0
E3367,EXCEL,Beginner,JAVA,No,0
E3368,ML,Intermediate,PYTHON,No,0
E3369,EXCEL,Advanced,ML,No,0
E3370,DATA ANALYSIS,Advanced,PYTHON,No,0
E3371,ML,Advanced,SQL,No,0
E3372,JAVA,Beginner,ML,Yes,1
E3373,JAVA,Advanced,JAVA,No,0
E3374,JAVA,Advanced,SQL,No,0
E3375,SQL,Intermediate,SQL,No,0
E3376,SQL,Intermediate,JAVA,No,0
E3377,ML,Advanced,ML,Yes,1
E3378,PYTHON,Advanced,PYTHON,No,0
E3379,ML,Beginner,PYTHON,No,0
E3380,EXCEL,Beginner,ML,Yes,1
E3381,EXCEL,Advanced,ML,Yes,1
E3382,EXCEL,Intermediate,ML,No,0
E3383,EXCEL,Intermediate,JAVA,Yes,1
E3384,SQL,Advanced,SQL,Yes,1
E3385,EXCEL,Advanced,PYTHON,Yes,1
E3386,DATA ANALYSIS,Advanced,JAVA,No,0
E3387,SQL,Advanced,PYTHON,No,0
E3388,PYTHON,Intermediate,SQL,Yes,1
E3389,SQL,Beginner,PYTHON,No,0
E3390,SQL,Intermediate,SQL,No,0
E3391,SQL,Beginner,SQL,Yes,1
E3392,ML,Intermediate,SQL,Yes,1
E3393,DATA ANALYSIS,Advanced,SQL,Yes,1
E3394,EXCEL,Beginner,SQL,Yes,1
E3395,PYTHON,Intermediate,PYTHON,Yes,1
E3396,JAVA,Beginner,ML,No,0
E3397,ML,Intermediate,PYTHON,No,0
E3398,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E3399,PYTHON,Advanced,ML,Yes,1
E3400,EXCEL,Intermediate,ML,No,0
E3401,ML,Beginner,PYTHON,Yes,1
E3402,JAVA,Advanced,ML,No,0
E3403,ML,Intermediate,JAVA,Yes,1
E3404,EXCEL,Advanced,ML,No,0
E3405,ML,Intermediate,ML,No,0
E3406,JAVA,Intermediate,SQL,No,0
E3407,SQL,Intermediate,SQL,No,0
E3408,DATA ANALYSIS,Beginner,ML,No,0
E3409,DATA ANALYSIS,Beginner,JAVA,No,0
E3410,ML,Intermediate,ML,Yes,1
E3411,ML,Intermediate,ML,Yes,1
E3412,ML,Advanced,PYTHON,No,0
E3413,JAVA,Intermediate,PYTHON,No,0
E3414,EXCEL,Beginner,ML,Yes,1
E3415,JAVA,Beginner,PYTHON,No,0
E3416,PYTHON,Advanced,ML,Yes,1
E3417,PYTHON,Intermediate,ML,No,0
E3418,DATA ANALYSIS,Advanced,SQL,No,0
E3419,EXCEL,Advanced,PYTHON,Yes,1
E3420,DATA ANALYSIS,Advanced,SQL,Yes,1
E3421,EXCEL,Beginner,JAVA,No,0
E3422,SQL,Advanced,JAVA,No,0
E3423,EXCEL,Beginner,SQL,No,0
E3424,EXCEL,Beginner,ML,Yes,1
E3425,EXCEL,Advanced,ML,No,0
E3426,SQL,Advanced,JAVA,No,0
E3427,PYTHON,Beginner,JAVA,Yes,1
E3428,SQL,Advanced,PYTHON,Yes,1
E3429,SQL,Intermediate,SQL,No,0
E3430,PYTHON,Intermediate,PYTHON,Yes,1
E3431,PYTHON,Intermediate,SQL,No,0
E3432,PYTHON,Beginner,JAVA,Yes,1
E3433,PYTHON,Advanced,SQL,No,0
E3434,PYTHON,Intermediate,JAVA,No,0
E3435,SQL,Advanced,SQL,Yes,1
E3436,ML,Advanced,JAVA,Yes,1
E3437,DATA ANALYSIS,Advanced,JAVA,No,0
E3438,JAVA,Intermediate,PYTHON,No,0
E3439,DATA ANALYSIS,Beginner,JAVA,No,0
E3440,DATA ANALYSIS,Beginner,ML,Yes,1
E3441,SQL,Advanced,PYTHON,Yes,1
E3442,JAVA,Beginner,PYTHON,Yes,1
E3443,ML,Advanced,SQL,Yes,1
E3444,SQL,Beginner,PYTHON,No,0
E3445,JAVA,Advanced,ML,Yes,1
E3446,DATA ANALYSIS,Advanced,SQL,No,0
E3447,DATA ANALYSIS,Beginner,JAVA,No,0
E3448,DATA ANALYSIS,Beginner,JAVA,Yes,1
E3449,SQL,Beginner,SQL,No,0
E3450,EXCEL,Intermediate,SQL,Yes,1
E3451,JAVA,Beginner,JAVA,Yes,1
E3452,PYTHON,Advanced,ML,Yes,1
E3453,EXCEL,Intermediate,ML,No,0
E3454,SQL,Advanced,PYTHON,No,0
E3455,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3456,ML,Beginner,JAVA,No,0
E3457,EXCEL,Intermediate,ML,No,0
E3458,PYTHON,Advanced,SQL,No,0
E3459,PYTHON,Advanced,JAVA,Yes,1
E3460,PYTHON,Advanced,PYTHON,Yes,1
E3461,JAVA,Intermediate,JAVA,Yes,1
E3462,JAVA,Beginner,ML,No,0
E3463,JAVA,Intermediate,JAVA,Yes,1
E3464,JAVA,Intermediate,ML,Yes,1
E3465,JAVA,Intermediate,JAVA,Yes,1
E3466,EXCEL,Intermediate,PYTHON,No,0
E3467,SQL,Intermediate,PYTHON,Yes,1
E3468,JAVA,Beginner,SQL,No,0
E3469,ML,Advanced,SQL,Yes,1
E3470,PYTHON,Beginner,ML,No,0
E3471,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3472,DATA ANALYSIS,Intermediate,SQL,Yes,1
E3473,DATA ANALYSIS,Advanced,ML,No,0
E3474,SQL,Beginner,PYTHON,No,0
E3475,EXCEL,Beginner,ML,No,0
E3476,PYTHON,Intermediate,PYTHON,Yes,1
E3477,JAVA,Beginner,PYTHON,Yes,1
E3478,DATA ANALYSIS,Advanced,JAVA,No,0
E3479,ML,Advanced,ML,Yes,1
E3480,JAVA,Intermediate,JAVA,Yes,1
E3481,ML,Advanced,SQL,Yes,1
E3482,DATA ANALYSIS,Advanced,PYTHON,No,0
E3483,SQL,Intermediate,ML,No,0
E3484,ML,Intermediate,ML,Yes,1
E3485,JAVA,Beginner,ML,No,0
E3486,PYTHON,Advanced,SQL,No,0
E3487,EXCEL,Beginner,ML,No,0
E3488,PYTHON,Advanced,PYTHON,Yes,1
E3489,DATA ANALYSIS,Beginner,PYTHON,No,0
E3490,JAVA,Intermediate,PYTHON,No,0
E3491,EXCEL,Intermediate,SQL,No,0
E3492,PYTHON,Intermediate,SQL,No,0
E3493,PYTHON,Advanced,PYTHON,No,0
E3494,SQL,Intermediate,SQL,Yes,1
E3495,JAVA,Intermediate,ML,Yes,1
E3496,SQL,Intermediate,SQL,Yes,1
E3497,JAVA,Beginner,SQL,No,0
E3498,JAVA,Intermediate,JAVA,Yes,1
E3499,JAVA,Intermediate,PYTHON,Yes,1
E3500,ML,Beginner,SQL,No,0
E3501,PYTHON,Beginner,ML,No,0
E3502,EXCEL,Beginner,PYTHON,No,0
E3503,JAVA,Intermediate,SQL,Yes,1
E3504,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E3505,EXCEL,Advanced,JAVA,No,0
E3506,ML,Advanced,JAVA,No,0
E3507,PYTHON,Advanced,PYTHON,No,0
E3508,JAVA,Advanced,PYTHON,No,0
E3509,PYTHON,Intermediate,SQL,Yes,1
E3510,DATA ANALYSIS,Intermediate,JAVA,No,0
E3511,ML,Advanced,SQL,No,0
E3512,PYTHON,Advanced,JAVA,No,0
E3513,DATA ANALYSIS,Advanced,SQL,No,0
E3514,ML,Intermediate,JAVA,No,0
E3515,ML,Advanced,ML,No,0
E3516,SQL,Advanced,PYTHON,No,0
E3517,EXCEL,Beginner,PYTHON,No,0
E3518,JAVA,Intermediate,JAVA,No,0
E3519,EXCEL,Advanced,JAVA,Yes,1
E3520,SQL,Intermediate,ML,Yes,1
E3521,ML,Intermediate,ML,Yes,1
E3522,PYTHON,Advanced,ML,Yes,1
E3523,SQL,Advanced,JAVA,No,0
E3524,DATA ANALYSIS,Advanced,ML,Yes,1
E3525,SQL,Advanced,PYTHON,Yes,1
E3526,SQL,Advanced,ML,Yes,1
E3527,SQL,Beginner,JAVA,No,0
E3528,ML,Intermediate,JAVA,No,0
E3529,EXCEL,Intermediate,PYTHON,No,0
E3530,ML,Advanced,SQL,No,0
E3531,DATA ANALYSIS,Advanced,JAVA,No,0
E3532,JAVA,Beginner,SQL,Yes,1
E3533,JAVA,Advanced,ML,Yes,1
E3534,PYTHON,Advanced,SQL,Yes,1
E3535,ML,Beginner,PYTHON,Yes,1
E3536,SQL,Advanced,PYTHON,Yes,1
E3537,DATA ANALYSIS,Advanced,ML,Yes,1
E3538,JAVA,Intermediate,ML,Yes,1
E3539,PYTHON,Beginner,JAVA,No,0
E3540,DATA ANALYSIS,Beginner,SQL,No,0
E3541,DATA ANALYSIS,Advanced,SQL,Yes,1
E3542,EXCEL,Beginner,PYTHON,Yes,1
E3543,SQL,Advanced,PYTHON,No,0
E3544,ML,Advanced,JAVA,Yes,1
E3545,JAVA,Beginner,PYTHON,No,0
E3546,JAVA,Beginner,JAVA,No,0
E3547,PYTHON,Beginner,ML,Yes,1
E3548,JAVA,Advanced,PYTHON,Yes,1
E3549,PYTHON,Beginner,JAVA,No,0
E3550,JAVA,Beginner,ML,No,0
E3551,EXCEL,Beginner,ML,Yes,1
E3552,DATA ANALYSIS,Intermediate,ML,Yes,1
E3553,DATA ANALYSIS,Intermediate,JAVA,No,0
E3554,SQL,Beginner,PYTHON,No,0
E3555,ML,Beginner,PYTHON,No,0
E3556,SQL,Intermediate,JAVA,No,0
E3557,SQL,Advanced,JAVA,No,0
E3558,DATA ANALYSIS,Beginner,ML,No,0
E3559,JAVA,Beginner,JAVA,Yes,1
E3560,ML,Intermediate,SQL,No,0
E3561,ML,Advanced,JAVA,Yes,1
E3562,EXCEL,Intermediate,JAVA,No,0
E3563,PYTHON,Beginner,ML,No,0
E3564,ML,Advanced,SQL,No,0
E3565,DATA ANALYSIS,Advanced,PYTHON,No,0
E3566,SQL,Advanced,JAVA,No,0
E3567,DATA ANALYSIS,Intermediate,JAVA,No,0
E3568,EXCEL,Intermediate,SQL,Yes,1
E3569,JAVA,Advanced,JAVA,Yes,1
E3570,SQL,Advanced,PYTHON,Yes,1
E3571,EXCEL,Beginner,SQL,Yes,1
E3572,SQL,Advanced,SQL,No,0
E3573,JAVA,Beginner,SQL,Yes,1
E3574,ML,Advanced,SQL,No,0
E3575,DATA ANALYSIS,Beginner,ML,No,0
E3576,SQL,Intermediate,JAVA,Yes,1
E3577,ML,Beginner,PYTHON,No,0
E3578,DATA ANALYSIS,Advanced,ML,No,0
E3579,DATA ANALYSIS,Advanced,ML,No,0
E3580,JAVA,Beginner,SQL,Yes,1
E3581,EXCEL,Advanced,PYTHON,No,0
E3582,ML,Intermediate,JAVA,Yes,1
E3583,JAVA,Intermediate,ML,Yes,1
E3584,SQL,Beginner,JAVA,No,0
E3585,JAVA,Beginner,ML,Yes,1
E3586,SQL,Intermediate,JAVA,Yes,1
E3587,ML,Advanced,PYTHON,No,0
E3588,ML,Advanced,SQL,Yes,1
E3589,SQL,Intermediate,SQL,Yes,1
E3590,PYTHON,Beginner,JAVA,No,0
E3591,SQL,Advanced,PYTHON,No,0
E3592,ML,Beginner,SQL,Yes,1
E3593,EXCEL,Beginner,ML,Yes,1
E3594,SQL,Beginner,JAVA,No,0
E3595,ML,Advanced,JAVA,Yes,1
E3596,JAVA,Advanced,PYTHON,Yes,1
E3597,PYTHON,Advanced,ML,No,0
E3598,EXCEL,Advanced,PYTHON,No,0
E3599,SQL,Beginner,SQL,Yes,1
E3600,SQL,Beginner,PYTHON,No,0
E3601,JAVA,Intermediate,JAVA,No,0
E3602,DATA ANALYSIS,Beginner,PYTHON,No,0
E3603,JAVA,Advanced,SQL,Yes,1
E3604,ML,Advanced,JAVA,No,0
E3605,DATA ANALYSIS,Intermediate,SQL,No,0
E3606,SQL,Advanced,JAVA,No,0
E3607,JAVA,Intermediate,PYTHON,Yes,1
E3608,JAVA,Advanced,JAVA,Yes,1
E3609,ML,Intermediate,PYTHON,No,0
E3610,ML,Intermediate,JAVA,Yes,1
E3611,DATA ANALYSIS,Beginner,PYTHON,No,0
E3612,EXCEL,Advanced,SQL,No,0
E3613,DATA ANALYSIS,Intermediate,ML,Yes,1
E3614,JAVA,Beginner,SQL,Yes,1
E3615,PYTHON,Beginner,SQL,Yes,1
E3616,JAVA,Beginner,PYTHON,Yes,1
E3617,SQL,Beginner,ML,No,0
E3618,EXCEL,Intermediate,JAVA,No,0
E3619,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3620,ML,Intermediate,ML,No,0
E3621,ML,Beginner,PYTHON,Yes,1
E3622,EXCEL,Intermediate,JAVA,Yes,1
E3623,PYTHON,Beginner,PYTHON,No,0
E3624,ML,Advanced,SQL,No,0
E3625,ML,Advanced,SQL,No,0
E3626,PYTHON,Advanced,JAVA,No,0
E3627,EXCEL,Advanced,PYTHON,Yes,1
E3628,PYTHON,Intermediate,JAVA,No,0
E3629,DATA ANALYSIS,Beginner,ML,No,0
E3630,SQL,Beginner,ML,No,0
E3631,JAVA,Beginner,JAVA,No,0
E3632,JAVA,Beginner,ML,No,0
E3633,EXCEL,Intermediate,PYTHON,No,0
E3634,PYTHON,Beginner,JAVA,No,0
E3635,JAVA,Beginner,JAVA,Yes,1
E3636,PYTHON,Beginner,JAVA,Yes,1
E3637,EXCEL,Beginner,SQL,No,0
E3638,ML,Advanced,SQL,No,0
E3639,DATA ANALYSIS,Advanced,JAVA,Yes,1
E3640,DATA ANALYSIS,Beginner,SQL,Yes,1
E3641,PYTHON,Advanced,ML,No,0
E3642,PYTHON,Intermediate,ML,No,0
E3643,JAVA,Beginner,PYTHON,No,0
E3644,ML,Intermediate,PYTHON,No,0
E3645,SQL,Intermediate,PYTHON,Yes,1
E3646,ML,Intermediate,SQL,No,0
E3647,DATA ANALYSIS,Intermediate,ML,No,0
E3648,JAVA,Beginner,JAVA,No,0
E3649,JAVA,Advanced,SQL,Yes,1
E3650,SQL,Advanced,SQL,No,0
E3651,ML,Advanced,SQL,Yes,1
E3652,DATA ANALYSIS,Beginner,SQL,Yes,1
E3653,JAVA,Beginner,SQL,Yes,1
E3654,ML,Beginner,ML,Yes,1
E3655,SQL,Intermediate,JAVA,Yes,1
E3656,PYTHON,Intermediate,PYTHON,No,0
E3657,SQL,Advanced,JAVA,No,0
E3658,EXCEL,Beginner,SQL,No,0
E3659,DATA ANALYSIS,Intermediate,JAVA,No,0
E3660,ML,Intermediate,JAVA,Yes,1
E3661,DATA ANALYSIS,Advanced,SQL,Yes,1
E3662,EXCEL,Intermediate,ML,No,0
E3663,JAVA,Beginner,ML,No,0
E3664,EXCEL,Beginner,ML,No,0
E3665,EXCEL,Beginner,ML,Yes,1
E3666,EXCEL,Beginner,PYTHON,Yes,1
E3667,ML,Beginner,ML,No,0
E3668,JAVA,Intermediate,JAVA,No,0
E3669,DATA ANALYSIS,Advanced,JAVA,No,0
E3670,ML,Advanced,ML,No,0
E3671,EXCEL,Advanced,JAVA,No,0
E3672,DATA ANALYSIS,Beginner,ML,No,0
E3673,DATA ANALYSIS,Beginner,JAVA,No,0
E3674,EXCEL,Advanced,ML,No,0
E3675,EXCEL,Advanced,JAVA,No,0
E3676,SQL,Intermediate,JAVA,No,0
E3677,ML,Advanced,JAVA,No,0
E3678,EXCEL,Beginner,SQL,Yes,1
E3679,JAVA,Advanced,SQL,No,0
E3680,PYTHON,Intermediate,JAVA,Yes,1
E3681,SQL,Beginner,JAVA,Yes,1
E3682,DATA ANALYSIS,Intermediate,SQL,No,0
E3683,PYTHON,Beginner,ML,Yes,1
E3684,DATA ANALYSIS,Beginner,ML,No,0
E3685,EXCEL,Beginner,ML,No,0
E3686,ML,Intermediate,SQL,No,0
E3687,ML,Beginner,ML,No,0
E3688,JAVA,Advanced,SQL,Yes,1
E3689,SQL,Advanced,JAVA,No,0
E3690,ML,Intermediate,PYTHON,No,0
E3691,ML,Advanced,PYTHON,No,0
E3692,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E3693,SQL,Advanced,SQL,Yes,1
E3694,PYTHON,Advanced,ML,Yes,1
E3695,EXCEL,Advanced,PYTHON,Yes,1
E3696,ML,Beginner,SQL,Yes,1
E3697,SQL,Advanced,SQL,No,0
E3698,ML,Intermediate,JAVA,Yes,1
E3699,SQL,Intermediate,PYTHON,Yes,1
E3700,DATA ANALYSIS,Beginner,JAVA,Yes,1
E3701,ML,Beginner,SQL,No,0
E3702,ML,Advanced,SQL,Yes,1
E3703,ML,Advanced,SQL,Yes,1
E3704,JAVA,Beginner,PYTHON,Yes,1
E3705,JAVA,Intermediate,SQL,No,0
E3706,JAVA,Intermediate,ML,Yes,1
E3707,JAVA,Intermediate,PYTHON,Yes,1
E3708,PYTHON,Advanced,JAVA,No,0
E3709,PYTHON,Advanced,JAVA,Yes,1
E3710,ML,Beginner,SQL,No,0
E3711,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E3712,EXCEL,Intermediate,JAVA,No,0
E3713,PYTHON,Beginner,SQL,No,0
E3714,SQL,Beginner,ML,Yes,1
E3715,SQL,Intermediate,ML,No,0
E3716,JAVA,Advanced,JAVA,Yes,1
E3717,JAVA,Advanced,SQL,No,0
E3718,DATA ANALYSIS,Advanced,SQL,Yes,1
E3719,ML,Advanced,ML,No,0
E3720,EXCEL,Beginner,PYTHON,Yes,1
E3721,SQL,Beginner,PYTHON,Yes,1
E3722,JAVA,Beginner,ML,Yes,1
E3723,EXCEL,Intermediate,ML,No,0
E3724,JAVA,Intermediate,JAVA,Yes,1
E3725,ML,Beginner,SQL,Yes,1
E3726,JAVA,Intermediate,PYTHON,No,0
E3727,SQL,Advanced,ML,No,0
E3728,PYTHON,Intermediate,SQL,No,0
E3729,JAVA,Intermediate,JAVA,No,0
E3730,EXCEL,Beginner,ML,No,0
E3731,EXCEL,Intermediate,PYTHON,No,0
E3732,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E3733,SQL,Intermediate,PYTHON,No,0
E3734,ML,Intermediate,ML,No,0
E3735,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E3736,EXCEL,Beginner,ML,Yes,1
E3737,PYTHON,Advanced,JAVA,No,0
E3738,ML,Advanced,SQL,Yes,1
E3739,EXCEL,Intermediate,SQL,Yes,1
E3740,EXCEL,Beginner,SQL,Yes,1
E3741,DATA ANALYSIS,Beginner,SQL,Yes,1
E3742,DATA ANALYSIS,Beginner,SQL,Yes,1
E3743,JAVA,Advanced,ML,No,0
E3744,EXCEL,Intermediate,JAVA,Yes,1
E3745,EXCEL,Intermediate,PYTHON,Yes,1
E3746,PYTHON,Intermediate,JAVA,No,0
E3747,DATA ANALYSIS,Advanced,PYTHON,No,0
E3748,PYTHON,Beginner,SQL,No,0
E3749,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3750,JAVA,Advanced,ML,Yes,1
E3751,SQL,Advanced,SQL,Yes,1
E3752,PYTHON,Advanced,JAVA,Yes,1
E3753,EXCEL,Beginner,JAVA,No,0
E3754,ML,Advanced,PYTHON,No,0
E3755,JAVA,Intermediate,JAVA,No,0
E3756,SQL,Beginner,JAVA,No,0
E3757,PYTHON,Intermediate,ML,Yes,1
E3758,EXCEL,Intermediate,JAVA,No,0
E3759,EXCEL,Advanced,JAVA,No,0
E3760,DATA ANALYSIS,Advanced,ML,No,0
E3761,ML,Advanced,PYTHON,Yes,1
E3762,EXCEL,Intermediate,SQL,No,0
E3763,SQL,Advanced,PYTHON,Yes,1
E3764,DATA ANALYSIS,Advanced,JAVA,No,0
E3765,PYTHON,Intermediate,JAVA,No,0
E3766,EXCEL,Beginner,ML,No,0
E3767,DATA ANALYSIS,Advanced,PYTHON,No,0
E3768,JAVA,Intermediate,ML,No,0
E3769,PYTHON,Intermediate,PYTHON,No,0
E3770,JAVA,Intermediate,ML,Yes,1
E3771,ML,Advanced,SQL,Yes,1
E3772,SQL,Advanced,PYTHON,No,0
E3773,DATA ANALYSIS,Advanced,JAVA,No,0
E3774,EXCEL,Advanced,PYTHON,No,0
E3775,PYTHON,Advanced,JAVA,No,0
E3776,ML,Beginner,SQL,No,0
E3777,PYTHON,Advanced,JAVA,Yes,1
E3778,EXCEL,Intermediate,JAVA,No,0
E3779,EXCEL,Advanced,PYTHON,No,0
E3780,PYTHON,Intermediate,SQL,No,0
E3781,EXCEL,Intermediate,SQL,No,0
E3782,SQL,Beginner,SQL,No,0
E3783,DATA ANALYSIS,Advanced,PYTHON,No,0
E3784,DATA ANALYSIS,Intermediate,ML,Yes,1
E3785,JAVA,Beginner,SQL,No,0
E3786,PYTHON,Intermediate,PYTHON,No,0
E3787,PYTHON,Beginner,PYTHON,No,0
E3788,ML,Beginner,SQL,No,0
E3789,JAVA,Intermediate,PYTHON,No,0
E3790,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3791,JAVA,Beginner,SQL,No,0
E3792,ML,Beginner,ML,No,0
E3793,JAVA,Advanced,SQL,No,0
E3794,JAVA,Beginner,JAVA,Yes,1
E3795,SQL,Advanced,JAVA,No,0
E3796,DATA ANALYSIS,Advanced,JAVA,No,0
E3797,SQL,Advanced,PYTHON,Yes,1
E3798,DATA ANALYSIS,Beginner,JAVA,Yes,1
E3799,JAVA,Intermediate,ML,Yes,1
E3800,DATA ANALYSIS,Advanced,ML,No,0
E3801,PYTHON,Advanced,SQL,No,0
E3802,SQL,Beginner,ML,Yes,1
E3803,ML,Beginner,ML,No,0
E3804,PYTHON,Advanced,SQL,Yes,1
E3805,PYTHON,Intermediate,ML,No,0
E3806,EXCEL,Beginner,JAVA,No,0
E3807,PYTHON,Intermediate,PYTHON,No,0
E3808,PYTHON,Beginner,ML,No,0
E3809,EXCEL,Intermediate,PYTHON,Yes,1
E3810,JAVA,Advanced,JAVA,Yes,1
E3811,JAVA,Beginner,PYTHON,No,0
E3812,ML,Intermediate,PYTHON,No,0
E3813,DATA ANALYSIS,Beginner,JAVA,No,0
E3814,SQL,Intermediate,JAVA,No,0
E3815,EXCEL,Beginner,SQL,No,0
E3816,JAVA,Intermediate,SQL,No,0
E3817,EXCEL,Beginner,SQL,No,0
E3818,DATA ANALYSIS,Intermediate,ML,Yes,1
E3819,SQL,Intermediate,ML,Yes,1
E3820,PYTHON,Advanced,SQL,No,0
E3821,EXCEL,Advanced,JAVA,Yes,1
E3822,JAVA,Advanced,PYTHON,No,0
E3823,SQL,Beginner,PYTHON,No,0
E3824,DATA ANALYSIS,Intermediate,PYTHON,No,0
E3825,PYTHON,Advanced,PYTHON,No,0
E3826,EXCEL,Beginner,PYTHON,Yes,1
E3827,EXCEL,Advanced,SQL,Yes,1
E3828,SQL,Intermediate,PYTHON,Yes,1
E3829,SQL,Advanced,SQL,Yes,1
E3830,ML,Intermediate,JAVA,Yes,1
E3831,PYTHON,Intermediate,SQL,No,0
E3832,EXCEL,Advanced,ML,Yes,1
E3833,ML,Beginner,PYTHON,Yes,1
E3834,DATA ANALYSIS,Intermediate,SQL,No,0
E3835,ML,Advanced,PYTHON,No,0
E3836,ML,Intermediate,JAVA,No,0
E3837,JAVA,Beginner,ML,No,0
E3838,ML,Beginner,ML,No,0
E3839,PYTHON,Intermediate,ML,No,0
E3840,PYTHON,Advanced,SQL,Yes,1
E3841,ML,Intermediate,ML,No,0
E3842,SQL,Advanced,JAVA,No,0
E3843,ML,Advanced,SQL,Yes,1
E3844,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E3845,JAVA,Intermediate,ML,Yes,1
E3846,ML,Beginner,SQL,Yes,1
E3847,ML,Intermediate,ML,No,0
E3848,SQL,Beginner,JAVA,No,0
E3849,SQL,Intermediate,ML,No,0
E3850,PYTHON,Advanced,PYTHON,No,0
E3851,PYTHON,Intermediate,PYTHON,No,0
E3852,ML,Beginner,PYTHON,Yes,1
E3853,PYTHON,Beginner,ML,Yes,1
E3854,DATA ANALYSIS,Beginner,ML,Yes,1
E3855,PYTHON,Beginner,ML,Yes,1
E3856,ML,Intermediate,SQL,No,0
E3857,EXCEL,Beginner,ML,No,0
E3858,DATA ANALYSIS,Intermediate,ML,No,0
E3859,PYTHON,Beginner,ML,Yes,1
E3860,PYTHON,Beginner,SQL,Yes,1
E3861,SQL,Beginner,ML,Yes,1
E3862,ML,Beginner,JAVA,No,0
E3863,ML,Intermediate,SQL,No,0
E3864,SQL,Intermediate,PYTHON,No,0
E3865,PYTHON,Advanced,JAVA,Yes,1
E3866,EXCEL,Advanced,SQL,No,0
E3867,PYTHON,Intermediate,ML,Yes,1
E3868,DATA ANALYSIS,Beginner,ML,No,0
E3869,DATA ANALYSIS,Advanced,JAVA,Yes,1
E3870,ML,Beginner,JAVA,Yes,1
E3871,EXCEL,Beginner,ML,No,0
